 InvH_pty_icode, InvH_billnett
 0, 245
 0, 14
 0, 516.95
 0, 7.5
 0, 818.2
 0, 22
 0, 135
 0, 25
 0, 75
 0, 49
 0, 132
 0, 770.5
 0, 1615.4
 0, 11
 0, 3
 0, 275
 0, 298
 0, 102
 0, 134
 0, 30
 0, 280
 0, 47
 0, 270
 0, 392
 0, 83.2
 0, 30
 0, 22
 0, 149
 0, 152
 0, 254.8
 0, 20
 0, 203
 0, 1512
 0, 22
 0, 705
 0, 32
 0, 103
 0, 15.5
 0, 419
 0, 250
 0, 66
 0, 6
 0, 450
 0, 67
 0, 323
 0, 334
 0, 149.5
 0, 143
 0, 1346
 0, 44
 0, 815.08
 0, 437
 0, 321
 0, 18
 0, 36
 0, 50
 0, 168
 0, 499
 0, 420
 0, 20
 0, 807
 0, 166
 0, 18
 0, 1545.58
 0, 10
 0, 2009
 0, 89.18
 0, 50
 0, 32
 0, 75
 0, 68
 0, 100
 0, 21
 0, 42
 0, 202
 0, 7.5
 0, 88
 0, 527
 0, 15.84
 0, 536.06
 0, 32
 0, 139.75
 0, 85
 0, 89
 0, 726
 0, 88
 0, 296
 0, 33
 0, 245
 0, 205
 0, 149.5
 0, 224
 0, 50
 0, 172.48
 0, 420
 0, 36
 0, 32
 0, 2477.3
 0, 37
 0, 99.96
 0, 217
 0, 211.5
 0, 443
 0, 101
 0, 137
 0, 462.33
 0, 64.68
 0, 60
 0, 1198
 0, 28
 0, 45
 0, 10
 0, 166
 0, 158
 0, 264
 0, 1698
 0, 324
 0, 105
 0, 633
 0, 140
 0, 573.5
 0, 102
 0, 15
 0, 120
 0, 7
 0, 189.5
 0, 653
 0, 84
 0, 166
 0, 219
 0, 301
 0, 671.2
 0, 10
 0, 230
 0, 138.4
 0, 21
 0, 133
 0, 12
 0, 41
 0, 947
 0, 38
 0, 80
 0, 177.5
 0, 7
 0, 32.5
 0, 575.75
 0, 60
 0, 63
 0, 1193.5
 0, 18
 0, 9
 0, 40
 0, 3020.8
 0, 10
 0, 33
 0, 50
 0, 10
 0, 218
 0, 460.5
 0, 16
 0, 1413
 0, 37
 0, 17
 0, 38
 0, 146
 0, 80
 0, 10
 0, 379.96
 0, 395.5
 0, 125.4
 0, 188
 0, 32
 0, 191
 0, 149
 0, 6
 0, 80
 0, 497.84
 0, 35
 0, 138
 0, 281.5
 0, 66
 0, 52
 0, 290.5
 0, 196
 0, 86
 0, 377.5
 0, 165
 0, 102
 0, 1473
 0, 117
 0, 355
 0, 403.76
 0, 88
 0, 319
 0, 449
 0, 75
 0, 330.5
 0, 2841.3
 0, 110
 0, 232
 0, 12
 0, 143
 0, 8
 0, 358
 0, 1419
 0, 1387
 0, 47
 0, 41
 0, 112
 0, 449
 0, 526
 0, 52
 0, 220
 0, 2371
 0, 110
 0, 173
 0, 318
 0, 117
 0, 1684.8
 0, 79
 0, 145
 0, 1312.3
 0, 235
 0, 83
 0, 82.5
 0, 58
 0, 89
 0, 10
 0, 230
 0, 132
 0, 70.56
 0, 13
 0, 19
 0, 474
 0, 65
 0, 960
 0, 96
 0, 291.5
 0, 99
 0, 425.69
 0, 68.6
 0, 3441.73
 0, 15
 0, 1118
 0, 24
 0, 121
 0, 571.15
 0, 133
 0, 1025
 0, 217
 0, 5
 0, 1361.24
 0, 955.35
 0, 16
 0, 25
 0, 128
 0, 1593.5
 0, 134.5
 0, 28
 0, 272
 0, 853.09
 0, 268
 0, 280
 0, 29
 0, 50
 0, 550
 0, 1909
 0, 2040
 0, 70
 0, 752
 0, 233
 0, 20
 0, 165
 0, 160
 0, 209
 0, 101.5
 0, 1087.5
 0, 206
 0, 158
 0, 335
 0, 255
 0, 291
 0, 1082
 0, 62.5
 0, 676
 0, 40
 0, 194
 0, 258
 0, 687
 0, 138
 0, 40
 0, 174
 0, 36
 0, 945
 0, 81
 0, 4874
 0, 2
 0, 25
 0, 30
 0, 107
 0, 30
 0, 149
 0, 28
 0, 65
 0, 270
 0, 26
 0, 49
 3061, 42
 0, 14
 0, 258.5
 0, 284
 0, 30
 0, 393
 0, 6
 0, 12
 0, 791.1
 0, 39
 0, 152
 0, 419
 0, 3480
 0, 11
 0, 556
 0, 640
 0, 123
 0, 221
 0, 96
 0, 200
 0, 450.5
 0, 355
 0, 265
 0, 195
 0, 95
 0, 168
 2710, 1034.95
 0, 147
 0, 140
 0, 485
 0, 45
 0, 30
 0, 15
 0, 329
 0, 45
 0, 25
 0, 50
 0, 120
 0, 94
 0, 445
 0, 154
 0, 350
 0, 362
 0, 107.8
 0, 341
 0, 719
 0, 446
 0, 17
 0, 57
 0, 19
 0, 551
 0, 5.5
 0, 198
 0, 798.5
 0, 307
 0, 32
 0, 50
 0, 169
 0, 290
 0, 201
 0, 12
 0, 86
 0, 941
 0, 116
 0, 495
 0, 60
 0, 258
 0, 614
 0, 12
 0, 28
 0, 451
 0, 747
 0, 230
 0, 44
 0, 233
 0, 61
 0, 277
 0, 213
 0, 20
 0, 231.28
 0, 501.5
 0, 240.25
 0, 37
 0, 160
 0, 568
 0, 242
 0, 769
 0, 30
 0, 12
 0, 45
 0, 40
 0, 380
 3061, 383.8
 0, 175
 0, 438.5
 0, 994.21
 0, 75
 0, 383
 0, 171.5
 0, 31
 0, 87
 0, 173
 0, 37
 0, 367
 0, 75
 0, 252
 0, 1506.5
 0, 254
 0, 32
 0, 18
 0, 221
 0, 29
 0, 18
 0, 33
 0, 30
 0, 260
 0, 12
 0, 6
 0, 72
 0, 24
 0, 1179.9
 0, 7
 0, 27
 0, 35
 0, 502
 0, 90
 0, 543
 0, 565
 0, 62
 0, 512.5
 0, 355.5
 0, 75
 0, 84
 0, 78
 0, 612.5
 0, 87
 0, 78
 0, 553
 0, 604
 0, 490
 0, 160
 0, 127
 0, 222
 0, 623.5
 0, 3068.5
 0, 414
 0, 100
 0, 584
 0, 969.22
 0, 809
 0, 322
 0, 77
 0, 494
 0, 20
 0, 328.79
 3071, 336
 0, 118
 3071, 525
 0, 6
 0, 1057
 0, 209
 0, 154
 0, 506
 0, 238
 0, 2192.34
 0, 1805.55
 0, 954.52
 0, 926
 0, 667
 0, 597.8
 0, 67
 0, 29
 0, 3729.61
 0, 177
 0, 959.5
 0, 196
 0, 263
 0, 194
 0, 586
 0, 1161.01
 0, 1713.3
 0, 9
 0, 168
 0, 357
 0, 5
 0, 80
 0, 54.88
 0, 78
 0, 471.5
 0, 12.5
 0, 75
 0, 249
 0, 102
 0, 1945.34
 0, 29
 0, 321
 0, 192.5
 0, 14
 0, 385
 0, 86.24
 0, 10
 0, 1332.87
 0, 935
 0, 12
 0, 48
 0, 75
 0, 96
 0, 615
 0, 180
 0, 47
 0, 154.48
 0, 422
 0, 98
 0, 175
 0, 12
 0, 64.68
 0, 257.5
 0, 65
 0, 48
 0, 25
 0, 424
 0, 641
 0, 325
 0, 6
 0, 5.5
 0, 85
 0, 178
 0, 360
 0, 725
 0, 50
 0, 107
 0, 6
 0, 323
 0, 40
 0, 117
 0, 12
 0, 345
 0, 863
 0, 77
 0, 524
 0, 35
 0, 72
 0, 445
 0, 160
 0, 767
 0, 476.5
 0, 24
 0, 120
 0, 77.4
 0, 3516
 0, 443
 0, 582
 0, 620
 0, 234
 0, 158
 0, 4257.1
 0, 22
 0, 558
 0, 356
 0, 72
 0, 91
 0, 198
 0, 90
 0, 117
 0, 420
 0, 2197.3
 0, 22
 0, 6
 0, 72.5
 0, 88
 0, 45
 0, 1296
 0, 517
 0, 934
 0, 298
 0, 1415.5
 0, 2
 0, 18.5
 0, 11
 0, 75
 0, 140
 0, 164.5
 0, 157
 0, 255
 0, 400
 0, 338
 0, 596
 0, 611
 0, 133.28
 0, 189
 0, 70.56
 0, 311
 0, 287
 0, 100
 0, 196
 0, 264
 0, 220
 0, 6
 0, 367.5
 0, 318.5
 0, 6104.62
 0, 550
 0, 78
 0, 790
 0, 299
 0, 14
 0, 169.5
 0, 20
 0, 33
 0, 76
 0, 614.5
 0, 18
 0, 305
 0, 363.5
 0, 359.66
 0, 89.5
 0, 38
 0, 87
 0, 82
 0, 297
 0, 79
 0, 101
 0, 585
 0, 49
 0, 120
 0, 726.63
 0, 26
 0, 913.36
 0, 10
 0, 24
 0, 102
 0, 40
 0, 60
 0, 22
 0, 396
 0, 790
 0, 18
 0, 667
 0, 325
 0, 1388
 0, 52
 0, 20
 0, 110
 0, 94
 0, 96.5
 0, 127
 0, 778
 0, 58
 0, 21.56
 0, 9
 0, 151
 0, 53
 0, 17
 0, 751.5
 0, 56
 0, 76
 0, 32
 0, 55
 0, 1
 0, 142
 0, 27
 0, 370
 0, 81
 0, 489.5
 0, 123
 0, 161
 0, 335
 0, 2
 0, 502.5
 0, 524
 0, 154
 0, 237
 0, 725.5
 0, 282
 0, 65
 0, 2868.95
 0, 73
 0, 18
 0, 12
 0, 143
 0, 751
 0, 120
 0, 291
 0, 790
 0, 128
 0, 34.5
 0, 40
 0, 277
 0, 182
 0, 25.48
 0, 58.15
 0, 15
 0, 407
 0, 649.25
 0, 138
 0, 427
 0, 18
 0, 73
 0, 40
 0, 3278
 0, 45
 0, 142
 2740, 990
 0, 326.5
 0, 7.5
 0, 12
 0, 670
 0, 229
 0, 355
 0, 22
 0, 159.5
 0, 25
 0, 581.13
 0, 223.5
 0, 505
 0, 20
 0, 211
 0, 30
 0, 231.5
 0, 15
 0, 10
 0, 42
 0, 33
 0, 100
 0, 10
 0, 25
 0, 36
 0, 420
 0, 600
 0, 497
 0, 108
 0, 44
 0, 511.85
 0, 237.5
 0, 18
 0, 39
 0, 315
 0, 70
 0, 942
 0, 129
 0, 102
 0, 100
 0, 300
 0, 75
 0, 430
 0, 28
 0, 88
 0, 532
 0, 200
 0, 769
 0, 555
 3071, 293.5
 0, 190
 0, 153
 0, 1259.3
 0, 36
 0, 317
 0, 945.65
 0, 350
 0, 84
 0, 602.5
 0, 292.5
 0, 10
 0, 90
 0, 114
 0, 39
 0, 30
 0, 205
 0, 238.5
 2721, 494.78
 0, 391
 3074, 367.65
 0, 299
 0, 271.5
 0, 16.5
 0, 20
 0, 60
 0, 86
 0, 108
 0, 420.42
 0, 270
 0, 18
 0, 328.5
 0, 60.76
 0, 111
 0, 133
 0, 1219
 0, 360
 0, 93
 0, 769.5
 0, 535
 0, 17
 0, 116
 0, 261.5
 0, 151
 0, 1097
 0, 535.08
 0, 83
 0, 359
 0, 838.88
 0, 477
 0, 1390.3
 0, 23
 0, 818.6
 0, 211
 0, 125
 0, 396
 0, 132.6
 0, 12
 0, 91
 0, 184
 0, 40
 0, 119
 0, 103
 0, 314
 0, 20
 0, 22
 0, 60
 0, 254
 0, 20
 0, 1103
 0, 397
 0, 25
 0, 18
 0, 77
 0, 261
 0, 138
 0, 135
 0, 291.5
 0, 1408
 0, 1256.5
 0, 79
 0, 382.5
 0, 475
 0, 88
 0, 317
 0, 5
 0, 63
 0, 50
 0, 44
 0, 543
 0, 206
 0, 256.76
 0, 64
 0, 0.02
 0, 7
 0, 160
 0, 199.5
 0, 233
 0, 78
 0, 98
 0, 82.5
 0, 232
 0, 1956
 0, 10
 0, 49
 0, 486
 0, 181
 0, 90
 0, 63
 0, 325.75
 0, 145
 0, 47
 0, 2382.4
 0, 421.89
 0, 66
 0, 105
 0, 221
 0, 107
 0, 473.7
 0, 382.5
 0, 41.16
 0, 56.5
 0, 106
 0, 438
 0, 397
 0, 10
 0, 3873.5
 0, 1121
 0, 187
 0, 126
 0, 105
 0, 12.5
 0, 84
 0, 113
 0, 206
 0, 151
 0, 26
 0, 213
 0, 109
 0, 450
 0, 120.06
 0, 128
 0, 50
 0, 52
 0, 17
 0, 11
 0, 87
 0, 13
 0, 72
 0, 175
 0, 569
 0, 92.5
 0, 22
 0, 97.5
 0, 646
 0, 22
 0, 75
 0, 30
 0, 66
 0, 191
 0, 901.5
 0, 48
 0, 2941
 0, 21
 0, 113
 0, 18
 0, 938.84
 0, 1506
 0, 56
 0, 288
 0, 979.14
 0, 209
 0, 47
 0, 47
 0, 35
 0, 317
 0, 223
 0, 1199.03
 0, 87
 0, 952.56
 0, 219
 0, 585
 0, 1191
 0, 22
 0, 104.5
 0, 130
 0, 151.5
 0, 1033.9
 0, 251
 0, 382
 0, 33
 0, 73
 0, 290.08
 0, 556.64
 0, 44
 0, 58
 0, 273
 0, 397.5
 0, 33
 0, 11
 0, 33
 0, 183
 0, 74.5
 0, 1025
 0, 64
 3074, 600
 0, 351.5
 0, 150
 0, 151
 0, 184.5
 0, 22
 0, 810
 0, 11
 0, 116
 0, 94
 0, 54
 0, 354.9
 0, 5
 0, 196.98
 0, 18
 0, 128
 0, 269.5
 0, 18
 0, 165
 0, 23
 0, 14
 0, 22
 0, 125
 0, 245
 0, 431
 0, 113
 0, 258
 0, 140
 0, 160
 0, 48
 0, 32
 0, 272
 0, 92
 0, 28
 0, 36
 0, 797.4
 0, 447
 0, 190
 0, 6
 0, 60
 0, 284
 0, 185
 0, 306.74
 0, 185
 0, 56
 0, 12
 0, 311
 0, 816.5
 0, 18
 0, 88
 0, 50
 0, 553.21
 0, 194
 0, 49
 0, 45
 0, 276
 0, 348.5
 0, 68.56
 0, 879
 0, 1476.5
 0, 233
 0, 112
 0, 59
 0, 788.9
 0, 804
 0, 170
 0, 337.5
 0, 35
 0, 167
 0, 62
 0, 2
 0, 335
 0, 144
 0, 735.75
 0, 1698
 0, 207
 0, 27
 0, 51
 0, 122.5
 0, 73.5
 0, 1409
 0, 80.36
 0, 525
 0, 47
 0, 57.82
 0, 18
 0, 470
 0, 486.08
 0, 2529.5
 0, 440
 0, 32
 0, 282.54
 0, 220
 0, 69.5
 0, 342
 0, 239.12
 0, 295
 0, 321
 0, 216
 0, 160
 0, 89
 0, 65
 0, 72
 0, 18
 0, 40
 0, 397.88
 0, 632
 0, 144
 0, 18
 0, 326
 0, 1994.5
 0, 69.72
 0, 281
 0, 470
 0, 428
 0, 208
 0, 380
 0, 210
 0, 6
 0, 1179.09
 0, 49
 0, 178
 0, 30
 0, 339
 0, 351
 0, 242
 0, 476.5
 0, 47
 0, 471
 0, 144
 0, 100
 0, 1330.65
 0, 514
 0, 186.5
 0, 277.5
 0, 100
 0, 62
 0, 754
 0, 305.76
 0, 227
 0, 373
 0, 100.5
 0, 1420
 0, 232
 0, 105
 0, 2
 0, 58.8
 0, 39
 0, 46
 0, 1740.1
 0, 50
 0, 10
 0, 128
 0, 166
 0, 371
 0, 234
 0, 73
 0, 520
 0, 32
 0, 58.7
 0, 1461
 0, 133
 0, 70
 0, 166
 0, 243
 0, 1455.5
 0, 319
 0, 17
 0, 169
 0, 346
 0, 2.5
 0, 1436.5
 0, 114
 0, 69
 0, 110
 0, 3.92
 0, 110
 0, 1259.3
 0, 58
 0, 432
 0, 73
 0, 561
 0, 20
 0, 1206
 0, 95
 0, 282
 0, 420
 0, 62
 0, 357
 0, 2066.5
 0, 752
 0, 304
 0, 614
 0, 93.5
 0, 44
 0, 50
 0, 426.3
 0, 371
 0, 275
 0, 243
 0, 1620.9
 0, 174
 0, 136
 0, 298
 0, 80
 0, 551.25
 0, 828
 0, 376
 0, 89
 0, 95
 0, 30
 0, 383
 0, 1149
 0, 44
 0, 168
 0, 144
 0, 617
 0, 108.5
 0, 41
 0, 318.75
 0, 289
 0, 553.5
 0, 411.5
 0, 1195
 0, 375
 0, 820
 0, 367
 0, 805.56
 0, 957
 0, 62
 0, 90
 0, 664.5
 0, 22
 0, 128
 0, 684
 0, 900
 0, 256
 0, 101.5
 0, 3159
 0, 380
 0, 37
 0, 98
 0, 715
 0, 87
 0, 313.87
 0, 447
 0, 138
 0, 33
 0, 90
 0, 165.5
 0, 338.5
 0, 217
 0, 291.15
 0, 137.5
 0, 352.7
 0, 615
 0, 613
 0, 266
 0, 320
 0, 180
 0, 284
 0, 521.5
 0, 44
 0, 190.61
 0, 949
 0, 44
 0, 44
 0, 30
 0, 125
 0, 2316
 0, 21
 0, 20
 0, 911.5
 0, 200
 0, 150
 0, 267
 0, 37
 0, 22
 0, 1248
 0, 831
 0, 97
 0, 1003
 0, 19
 0, 223.44
 0, 1504.5
 0, 77
 0, 996
 0, 30
 0, 501
 0, 584
 0, 25
 0, 60
 0, 42
 0, 145
 0, 475.5
 0, 594
 0, 1055
 0, 391.15
 0, 2673
 0, 1392.68
 0, 269
 0, 716
 0, 13
 0, 112
 0, 560
 0, 185
 0, 895
 0, 445.9
 0, 567
 0, 76
 0, 56
 0, 23
 0, 236
 0, 409
 0, 117.85
 0, 307
 0, 117
 0, 250
 0, 150
 3060, 3762
 0, 677
 0, 32.5
 0, 584
 0, 150
 0, 440.55
 0, 182
 0, 92
 0, 6
 0, 97.5
 0, 265.5
 0, 250
 0, 70
 0, 371
 0, 291
 0, 38
 0, 451
 0, 340
 0, 395
 0, 17
 0, 47
 0, 600
 0, 6
 0, 101.92
 0, 120
 0, 105
 3061, 3765.8
 0, 118
 0, 38
 0, 9
 0, 90
 0, 72
 0, 959
 0, 2271
 0, 695.5
 0, 166
 0, 145.53
 0, 225.89
 0, 52
 0, 100
 0, 10
 0, 101.92
 0, 330
 0, 1052
 0, 658
 0, 117.6
 0, 199
 0, 311.84
 0, 130
 0, 626
 0, 22
 0, 13.5
 0, 1250.7
 0, 596
 0, 44
 0, 239
 0, 875
 0, 55.2
 0, 32
 0, 36
 0, 54
 0, 1788
 0, 261
 0, 26.7
 0, 17
 0, 20
 0, 11
 0, 36
 0, 143
 0, 88
 0, 10
 0, 439.04
 0, 539.5
 0, 17
 0, 111
 0, 32
 0, 1186
 0, 290
 0, 44.5
 0, 41
 0, 38
 0, 55
 0, 22
 0, 13
 0, 86
 0, 89
 0, 20
 0, 91
 0, 162
 0, 230
 0, 1406.54
 0, 57
 0, 319.5
 0, 285.67
 0, 100
 0, 5
 0, 84
 0, 47
 0, 454
 0, 93
 0, 239.12
 0, 629
 0, 638
 0, 55
 0, 189
 0, 135
 0, 35
 0, 36
 0, 5
 0, 27
 0, 51
 0, 164
 0, 162
 0, 100
 0, 46
 0, 336.63
 0, 33
 0, 20
 0, 269.5
 0, 129
 0, 44
 0, 229.5
 0, 648
 0, 98
 0, 55.86
 0, 907
 0, 468
 0, 42
 0, 11
 0, 45
 0, 371.5
 0, 332.22
 0, 26
 0, 44
 0, 98
 0, 105
 0, 337
 0, 70
 0, 192
 0, 122
 0, 36
 0, 675.31
 0, 22
 0, 130
 0, 25
 0, 25
 0, 175.6
 0, 311.49
 0, 196
 0, 15
 0, 104
 0, 198
 0, 102
 0, 64
 0, 80
 0, 65
 0, 319.8
 0, 1844.68
 0, 217.16
 3061, 67.45
 0, 70
 0, 612.5
 0, 18
 0, 372.5
 0, 264
 0, 165.62
 0, 270
 0, 419
 0, 825.16
 0, 60
 0, 38
 0, 60
 0, 256
 0, 73
 0, 410
 0, 614
 0, 809.64
 0, 25
 0, 40
 0, 309
 0, 1498
 0, 25
 0, 200
 0, 1118.18
 0, 124.37
 0, 549
 0, 56
 0, 168
 0, 70.56
 0, 337
 0, 22
 0, 384
 0, 64
 0, 491.5
 0, 889
 0, 1048
 0, 220
 0, 15
 0, 209
 0, 856.23
 0, 887
 0, 47
 0, 611
 0, 70
 0, 5.4
 0, 168
 0, 24
 0, 30
 0, 398.86
 0, 3
 0, 939.5
 0, 2067
 0, 222
 0, 1032
 0, 100
 0, 3662.26
 0, 33
 0, 241
 0, 14
 0, 95
 0, 173
 0, 1007
 0, 301
 0, 852
 0, 120
 0, 82
 0, 15
 0, 37
 0, 4640.99
 0, 15
 0, 247
 0, 238
 0, 1312
 0, 92
 0, 18
 0, 50
 0, 29
 0, 600
 0, 59
 0, 452.76
 0, 320
 0, 122.3
 0, 20
 0, 42
 0, 44
 0, 264
 0, 243
 0, 408
 0, 364
 0, 190.12
 0, 150
 0, 60
 0, 38
 0, 349
 0, 68
 0, 36
 0, 138
 0, 470
 0, 468.5
 0, 143
 0, 576
 0, 92.5
 0, 10
 0, 461.5
 0, 194
 0, 210
 0, 17
 0, 5
 0, 362
 0, 22
 0, 1040
 0, 1345
 0, 27
 0, 357
 0, 214
 0, 110
 0, 62
 0, 75
 0, 525
 0, 301
 0, 25
 0, 220
 0, 360
 0, 42
 0, 98
 0, 393.5
 0, 292.04
 0, 185
 0, 2066.82
 0, 27.5
 0, 250
 0, 88
 0, 30
 0, 5.4
 0, 562.5
 0, 732
 0, 123
 0, 130
 0, 428
 0, 152
 0, 331
 0, 11
 0, 28
 0, 73.5
 0, 256.5
 0, 24
 0, 99
 0, 32
 0, 20
 0, 50.96
 0, 186
 0, 97
 0, 12
 0, 96
 0, 52
 0, 55.86
 0, 1399.6
 0, 39
 0, 348
 0, 596
 0, 1869.59
 0, 13
 0, 147.5
 0, 54
 0, 2650.3
 0, 10
 0, 509.5
 3071, 55
 0, 40
 0, 35
 0, 927.5
 0, 633.6
 0, 32
 0, 118.5
 0, 341
 0, 275
 0, 623.5
 0, 554.5
 0, 413
 0, 1920
 0, 26
 0, 1234.75
 0, 305
 0, 68
 0, 40
 0, 1127
 0, 203
 0, 982
 0, 231
 0, 265
 0, 5
 0, 98
 0, 529
 0, 387
 0, 448
 0, 280
 0, 751.4
 0, 1371.5
 0, 35.5
 0, 12
 0, 181
 0, 207
 0, 54
 0, 462
 0, 66
 0, 169
 0, 89
 0, 46
 0, 192
 0, 140
 0, 1420
 0, 146
 0, 45
 0, 661
 0, 484
 0, 259
 0, 276
 0, 815.5
 0, 37
 0, 12
 0, 7
 0, 257.74
 0, 157
 0, 310.5
 0, 56
 0, 166
 0, 92
 0, 3697.5
 0, 346
 0, 6
 0, 13
 0, 228
 0, 6
 0, 205
 0, 13
 0, 62
 0, 14
 0, 410
 0, 172
 0, 49
 0, 129.36
 0, 21.5
 0, 32
 0, 219
 0, 229.5
 0, 40
 0, 40
 0, 65
 0, 203
 0, 99
 0, 192
 0, 922.25
 0, 62
 0, 195
 0, 220
 0, 180
 0, 754
 0, 420.5
 0, 196
 0, 347
 0, 117
 0, 95
 0, 1110
 0, 105
 0, 28
 0, 564
 0, 271.5
 0, 14
 0, 255
 3071, 273
 0, 457
 0, 125
 0, 80
 0, 48
 0, 30
 0, 60
 0, 63.5
 0, 220.5
 0, 40
 0, 210
 0, 105
 0, 1370
 0, 32
 0, 110
 0, 498
 0, 6
 0, 351.5
 0, 88
 0, 85
 0, 5.5
 0, 20
 0, 533
 0, 383
 0, 713
 0, 35
 0, 1686
 0, 30
 0, 1501
 0, 149
 0, 42
 0, 205
 0, 168
 0, 526
 0, 119
 0, 380.24
 0, 75
 0, 45
 0, 15
 0, 1570.56
 0, 296
 0, 16
 0, 2604
 0, 90
 0, 1535
 0, 368
 0, 200.5
 0, 98
 0, 333
 0, 40
 0, 777
 0, 64
 0, 73
 0, 332
 0, 129
 0, 41
 0, 1009
 0, 176.5
 0, 36.5
 0, 895.62
 0, 873.5
 0, 220
 0, 1446
 0, 24
 0, 301
 0, 66
 0, 290
 0, 211.86
 0, 913.36
 0, 227
 0, 241
 0, 78
 0, 51
 0, 408
 0, 1324
 0, 376
 0, 135
 0, 100
 0, 1579.5
 0, 6
 0, 221
 0, 243
 0, 194
 0, 22
 0, 67
 0, 320
 0, 15
 0, 270
 0, 33
 0, 123
 0, 5.4
 0, 437
 0, 1509.5
 0, 25
 0, 120
 0, 12.5
 0, 347
 0, 190.12
 0, 20
 0, 96
 0, 51
 0, 461
 0, 178
 0, 56
 0, 4832.91
 0, 48
 0, 402
 0, 80
 0, 6
 0, 611.5
 0, 420
 0, 36
 0, 36.26
 0, 1914
 0, 56.7
 0, 305
 0, 10
 0, 400
 0, 82
 0, 166
 0, 568.5
 0, 221
 0, 75
 0, 523.2
 0, 697
 0, 310
 0, 257
 0, 367
 0, 2053.5
 0, 408.5
 0, 611
 0, 39.7
 0, 30
 0, 320.76
 0, 170
 0, 64
 0, 525
 0, 47.5
 0, 3055.6
 0, 121.52
 0, 6
 0, 22
 0, 700.5
 0, 60
 0, 181.3
 0, 745
 0, 335
 0, 20
 0, 775
 0, 5
 0, 30
 0, 28
 0, 54
 0, 15
 0, 50
 0, 5.5
 0, 384.4
 0, 323
 0, 1616.5
 0, 12
 0, 20
 0, 5
 0, 28
 0, 16
 0, 2
 0, 446
 0, 50
 0, 786
 0, 412.09
 0, 539
 0, 432.5
 0, 32.5
 0, 6
 0, 547
 0, 648
 0, 1781
 0, 468
 0, 237.5
 0, 40
 0, 437
 0, 3
 0, 220
 0, 100
 0, 990
 0, 232.26
 0, 1179
 0, 404
 3074, 2019.7
 0, 116
 0, 649
 0, 1052.5
 2721, 925
 0, 981.47
 0, 721
 0, 25
 0, 170
 0, 373
 0, 1394
 0, 198
 0, 485
 0, 854
 0, 1793.55
 0, 379.7
 0, 309
 0, 110
 0, 1219.5
 0, 100
 0, 125
 0, 265
 0, 916
 0, 367
 0, 1030
 0, 1779.4
 0, 310.5
 0, 259
 0, 29
 0, 86
 0, 17
 0, 1347.5
 0, 65
 0, 1989.5
 0, 104
 0, 409
 0, 17
 0, 480.15
 0, 119
 0, 20
 0, 133
 0, 486
 0, 890
 0, 107
 0, 80
 0, 132
 0, 227
 0, 70
 0, 10
 0, 47
 0, 84
 0, 18
 0, 428
 0, 55
 0, 318.5
 0, 1456
 0, 42
 0, 35
 0, 43.12
 0, 81
 0, 130
 0, 1215
 0, 278
 0, 15
 0, 49
 0, 80
 0, 289.5
 0, 61.5
 0, 1828
 0, 86
 0, 1627.5
 0, 92
 0, 30
 0, 769
 0, 45
 0, 11
 0, 558
 0, 92
 0, 622
 0, 47
 0, 85
 0, 148
 0, 98
 0, 82
 0, 110
 0, 33
 0, 534
 0, 872.24
 0, 901
 0, 41
 0, 39
 0, 150
 0, 23
 0, 10
 0, 67.7
 0, 5557.58
 0, 60
 0, 1041
 0, 50
 0, 784.49
 0, 38
 0, 36
 0, 52
 0, 110
 0, 65
 0, 101.5
 0, 133
 0, 102
 0, 422
 0, 56.5
 0, 539.98
 0, 31
 0, 5
 0, 73
 0, 22
 0, 3626.2
 0, 11
 0, 30
 0, 40
 0, 442.3
 0, 49.5
 0, 12
 0, 235.2
 0, 326
 0, 7.5
 0, 1384.2
 0, 1283.4
 0, 18
 0, 38
 0, 58
 0, 42
 0, 297
 0, 211
 0, 54
 0, 116
 0, 7
 0, 4281.5
 0, 78
 0, 384
 0, 310
 0, 1501
 0, 419.5
 0, 3300.15
 0, 20
 0, 80
 0, 105
 0, 240
 0, 1445
 0, 75
 0, 48
 0, 25
 0, 482.94
 0, 52
 0, 145.04
 0, 306
 0, 823.2
 0, 164
 0, 33
 0, 333
 0, 28
 0, 722.5
 0, 3947
 0, 294
 0, 547
 0, 1081
 0, 103
 0, 32
 0, 10
 0, 3018.4
 0, 20
 0, 50
 0, 131
 3061, 287.85
 0, 239.12
 0, 100
 0, 567
 0, 219
 0, 176
 0, 1287.5
 0, 277
 0, 17
 0, 750
 0, 39
 0, 3.92
 0, 105.84
 0, 168
 0, 64
 0, 100
 0, 26
 0, 253.82
 0, 956.5
 0, 133
 0, 225
 0, 977.5
 0, 1307
 0, 17
 0, 30
 0, 39
 0, 91
 0, 32
 0, 44
 0, 43
 0, 22
 0, 163
 0, 22
 0, 22
 0, 1756
 0, 98
 0, 290
 0, 115
 0, 522
 0, 1612
 0, 238
 0, 24
 0, 26
 0, 130
 0, 10
 0, 321
 0, 70
 0, 160
 0, 868
 0, 40
 0, 11
 0, 135
 0, 13
 0, 577
 0, 68
 0, 582
 0, 210
 0, 60
 0, 36
 0, 1796
 0, 682.24
 0, 36
 0, 72
 0, 69.5
 0, 836
 0, 201
 0, 98
 0, 189
 0, 221
 0, 102
 0, 125
 0, 215
 0, 167
 0, 125
 0, 0.1
 0, 501
 0, 778.12
 0, 333
 2707, 2224
